Date (MM/DD/YYYY),Time (HH:MM:SS),Depth m,ODO % sat,ODO mg/L,Temp °C,Cond µS/cm,TDS mg/L,SpCond µS/cm,Sal psu,nLF Cond µS/cm,Turbidity FNU,TSS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,fDOM RFU,fDOM QSU,pH,pH mV,ORP mV,ORP raw mV,Press psi a,Depth m
10/20/2013,21:27:55,2.309,64.3,7.16,10.532,41,27,57,0.03,58,-0.2,0,0.12,0.41,0.22,-0.32,-0.7,0.18,7.78,-77.9,171.5,144.3,3.283,2.309
10/20/2013,21:27:55,2.318,64.3,7.16,10.53,41,27,57,0.03,58,-0.2,0,0.13,0.48,0.22,-0.32,-0.69,0.19,7.78,-77.9,171.5,144.3,3.296,2.318
10/20/2013,21:27:56,2.331,64.3,7.16,10.53,41,27,57,0.03,58,-0.2,0,0.15,0.55,0.22,-0.32,-0.69,0.18,7.78,-77.9,171.4,144.2,3.314,2.331
10/20/2013,21:27:56,2.34,64.3,7.16,10.529,41,27,57,0.03,58,-0.2,0,0.15,0.56,0.22,-0.32,-0.69,0.18,7.78,-77.9,171.4,144.2,3.327,2.34
10/20/2013,21:27:57,2.353,64.3,7.17,10.528,41,27,57,0.03,58,-0.2,0,0.18,0.64,0.22,-0.32,-0.7,0.18,7.78,-77.9,171.3,144.2,3.345,2.353
10/20/2013,21:27:57,2.365,64.3,7.17,10.526,41,27,57,0.03,58,-0.2,0,0.2,0.72,0.22,-0.31,-0.7,0.17,7.78,-77.9,171.3,144.1,3.363,2.365
10/20/2013,21:27:58,2.373,64.3,7.17,10.526,41,27,57,0.03,58,-0.2,0,0.18,0.65,0.22,-0.31,-0.7,0.18,7.78,-77.9,171.2,144.1,3.375,2.373
10/20/2013,21:27:58,2.386,64.3,7.17,10.525,41,27,57,0.03,58,-0.2,0,0.17,0.6,0.23,-0.31,-0.7,0.18,7.78,-77.9,171.2,144,3.393,2.386
10/20/2013,21:27:59,2.395,64.3,7.17,10.524,41,27,57,0.03,58,-0.2,0,0.17,0.63,0.22,-0.31,-0.7,0.17,7.78,-77.9,171.1,144,3.405,2.395
10/20/2013,21:27:59,2.408,64.3,7.17,10.523,41,27,57,0.03,58,-0.2,0,0.17,0.63,0.22,-0.32,-0.7,0.17,7.78,-77.9,171.1,143.9,3.424,2.408
10/20/2013,21:28:00,2.421,64.3,7.17,10.523,41,27,57,0.03,58,-0.2,0,0.17,0.63,0.22,-0.31,-0.7,0.16,7.78,-77.9,171,143.9,3.443,2.421
10/20/2013,21:28:00,2.435,64.3,7.17,10.522,41,27,57,0.03,58,-0.2,0,0.19,0.69,0.22,-0.31,-0.7,0.16,7.78,-77.9,171,143.8,3.462,2.435
10/20/2013,21:28:01,2.444,64.3,7.17,10.52,41,27,57,0.03,58,-0.2,0,0.18,0.68,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.9,143.8,3.475,2.444
10/20/2013,21:28:01,2.453,64.3,7.17,10.519,41,27,57,0.03,58,-0.2,0,0.19,0.7,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.9,143.7,3.488,2.453
10/20/2013,21:28:02,2.467,64.3,7.17,10.518,41,27,57,0.03,58,-0.2,0,0.19,0.68,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.9,143.7,3.507,2.467
10/20/2013,21:28:02,2.48,64.3,7.17,10.516,41,27,57,0.03,58,-0.2,0,0.18,0.67,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.8,143.6,3.527,2.48
10/20/2013,21:28:03,2.49,64.3,7.17,10.514,41,27,57,0.03,58,-0.2,0,0.17,0.62,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.8,143.6,3.54,2.49
10/20/2013,21:28:03,2.503,64.3,7.17,10.513,41,27,57,0.03,58,-0.2,0,0.18,0.64,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.7,143.6,3.559,2.503
10/20/2013,21:28:04,2.517,64.3,7.17,10.512,41,27,57,0.03,58,-0.2,0,0.18,0.64,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.7,143.5,3.579,2.517
10/20/2013,21:28:04,2.532,64.3,7.17,10.51,41,27,57,0.03,58,-0.2,0,0.18,0.68,0.22,-0.32,-0.7,0.16,7.78,-77.9,170.6,143.5,3.6,2.532
10/20/2013,21:28:05,2.541,64.3,7.17,10.508,41,27,57,0.03,58,-0.2,0,0.19,0.69,0.22,-0.31,-0.7,0.17,7.78,-77.9,170.6,143.4,3.614,2.541
10/20/2013,21:28:05,2.551,64.3,7.17,10.507,41,27,57,0.03,58,-0.2,0,0.19,0.69,0.23,-0.31,-0.7,0.17,7.78,-77.9,170.6,143.4,3.628,2.551
10/20/2013,21:28:06,2.567,64.3,7.17,10.506,41,27,57,0.03,58,-0.2,0,0.21,0.77,0.24,-0.3,-0.7,0.18,7.78,-77.9,170.5,143.4,3.649,2.567
10/20/2013,21:28:06,2.582,64.3,7.17,10.505,41,27,57,0.03,58,-0.2,0,0.19,0.71,0.23,-0.3,-0.7,0.17,7.78,-77.9,170.5,143.3,3.671,2.582
10/20/2013,21:28:07,2.592,64.3,7.17,10.503,41,27,57,0.03,58,-0.2,0,0.18,0.64,0.24,-0.3,-0.7,0.17,7.78,-77.9,170.5,143.3,3.685,2.592
10/20/2013,21:28:07,2.607,64.3,7.17,10.502,41,27,57,0.03,58,-0.2,0,0.17,0.61,0.24,-0.3,-0.7,0.17,7.78,-77.8,170.4,143.2,3.707,2.607
10/20/2013,21:28:08,2.623,64.3,7.17,10.5,41,27,57,0.03,58,-0.2,0,0.17,0.6,0.24,-0.3,-0.7,0.17,7.78,-77.8,170.4,143.2,3.729,2.623
10/20/2013,21:28:08,2.633,64.3,7.17,10.496,41,27,57,0.03,58,-0.2,0,0.15,0.53,0.23,-0.3,-0.7,0.16,7.78,-77.8,170.4,143.2,3.744,2.633
10/20/2013,21:28:09,2.649,64.3,7.17,10.496,41,27,57,0.03,58,-0.2,0,0.14,0.52,0.24,-0.3,-0.7,0.16,7.78,-77.8,170.3,143.2,3.766,2.649
10/20/2013,21:28:09,2.659,64.3,7.18,10.494,41,27,57,0.03,58,-0.2,0,0.14,0.51,0.24,-0.3,-0.7,0.16,7.78,-77.8,170.3,143.1,3.781,2.659
10/20/2013,21:28:10,2.676,64.3,7.18,10.492,41,27,57,0.03,58,-0.2,0,0.14,0.5,0.24,-0.29,-0.7,0.16,7.78,-77.8,170.3,143.1,3.804,2.676
10/20/2013,21:28:10,2.692,64.3,7.18,10.489,41,27,57,0.03,58,-0.2,0,0.14,0.51,0.24,-0.29,-0.71,0.15,7.78,-77.8,170.2,143.1,3.828,2.692
10/20/2013,21:28:11,3.433,64.3,7.18,10.487,41,27,57,0.03,58,-0.2,0,0.15,0.52,0.24,-0.29,-0.71,0.15,7.78,-77.8,170.2,143.1,4.881,3.433
10/20/2013,21:28:11,3.467,64.3,7.18,10.485,41,27,57,0.03,58,-0.2,0,0.15,0.54,0.24,-0.3,-0.7,0.15,7.78,-77.7,170.2,143,4.929,3.467
10/20/2013,21:28:12,3.475,64.3,7.18,10.483,41,27,57,0.03,58,-0.2,0,0.15,0.53,0.24,-0.3,-0.7,0.16,7.78,-77.7,170.1,143,4.94,3.475
10/20/2013,21:28:12,3.555,64.3,7.18,10.481,41,27,57,0.03,58,-0.2,0,0.13,0.44,0.25,-0.29,-0.7,0.15,7.78,-77.7,170.1,142.9,5.054,3.555
10/20/2013,21:28:13,3.57,64.3,7.18,10.479,41,27,57,0.03,58,-0.2,0,0.13,0.46,0.25,-0.29,-0.7,0.15,7.78,-77.7,170.1,142.9,5.076,3.57
10/20/2013,21:28:13,3.577,64.3,7.18,10.477,41,27,57,0.03,58,-0.2,0,0.13,0.47,0.25,-0.29,-0.71,0.14,7.78,-77.7,170,142.9,5.086,3.577
10/20/2013,21:28:14,3.597,64.3,7.18,10.476,41,27,57,0.03,58,-0.2,0,0.13,0.47,0.25,-0.29,-0.71,0.13,7.77,-77.6,170,142.8,5.115,3.597
10/20/2013,21:28:14,3.607,64.3,7.18,10.475,41,27,57,0.03,58,-0.2,0,0.13,0.46,0.25,-0.29,-0.71,0.14,7.77,-77.6,170,142.8,5.128,3.607
10/20/2013,21:28:15,3.618,64.3,7.18,10.474,41,27,57,0.03,58,-0.2,0,0.14,0.49,0.25,-0.29,-0.71,0.13,7.77,-77.6,170,142.8,5.144,3.618
10/20/2013,21:28:15,3.639,64.3,7.18,10.472,41,27,57,0.03,58,-0.2,0,0.13,0.48,0.25,-0.28,-0.71,0.12,7.77,-77.5,169.9,142.8,5.174,3.639
10/20/2013,21:28:16,3.653,64.3,7.18,10.471,41,27,57,0.03,58,-0.2,0,0.13,0.44,0.25,-0.29,-0.71,0.12,7.77,-77.5,169.9,142.7,5.194,3.653
10/20/2013,21:28:16,3.675,64.3,7.18,10.47,41,27,57,0.03,58,-0.2,0,0.12,0.44,0.24,-0.29,-0.71,0.13,7.77,-77.5,169.9,142.7,5.225,3.675
10/20/2013,21:28:17,3.692,64.3,7.18,10.468,41,27,57,0.03,58,-0.2,0,0.11,0.39,0.24,-0.3,-0.71,0.13,7.77,-77.5,169.9,142.7,5.25,3.692
10/20/2013,21:28:17,3.706,64.3,7.18,10.467,41,27,57,0.03,58,-0.1,0,0.11,0.4,0.24,-0.29,-0.71,0.13,7.77,-77.5,169.8,142.7,5.269,3.706
10/20/2013,21:28:18,3.714,64.3,7.18,10.466,41,27,57,0.03,58,-0.1,0,0.11,0.38,0.25,-0.29,-0.71,0.13,7.77,-77.5,169.8,142.6,5.281,3.714
10/20/2013,21:28:18,3.725,64.3,7.18,10.463,41,27,57,0.03,58,-0.2,0,0.11,0.38,0.25,-0.29,-0.71,0.12,7.77,-77.4,169.8,142.6,5.297,3.725
10/20/2013,21:28:19,3.732,64.3,7.18,10.463,41,27,57,0.03,58,-0.1,0,0.1,0.35,0.25,-0.28,-0.71,0.12,7.77,-77.4,169.8,142.6,5.306,3.732
10/20/2013,21:28:19,3.74,64.3,7.18,10.462,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.25,-0.29,-0.71,0.13,7.77,-77.4,169.8,142.6,5.318,3.74
10/20/2013,21:28:20,3.749,64.3,7.18,10.46,41,27,57,0.03,58,-0.1,0,0.1,0.35,0.25,-0.29,-0.71,0.13,7.77,-77.3,169.7,142.6,5.33,3.749
10/20/2013,21:28:20,3.754,64.3,7.18,10.46,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.25,-0.29,-0.71,0.13,7.77,-77.3,169.7,142.6,5.338,3.754
10/20/2013,21:28:21,3.764,64.3,7.18,10.459,41,27,57,0.03,58,-0.1,0,0.11,0.36,0.25,-0.29,-0.71,0.12,7.77,-77.3,169.7,142.5,5.352,3.764
10/20/2013,21:28:21,3.77,64.3,7.18,10.458,41,27,57,0.03,58,-0.1,0,0.1,0.35,0.25,-0.29,-0.71,0.12,7.77,-77.3,169.7,142.5,5.361,3.77
10/20/2013,21:28:22,3.779,64.3,7.18,10.457,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.25,-0.29,-0.72,0.11,7.77,-77.2,169.7,142.5,5.373,3.779
10/20/2013,21:28:22,3.788,64.3,7.18,10.457,41,27,57,0.03,58,-0.1,0,0.1,0.32,0.25,-0.29,-0.72,0.1,7.77,-77.2,169.6,142.5,5.386,3.788
10/20/2013,21:28:23,3.794,64.3,7.18,10.456,41,27,57,0.03,58,-0.1,0,0.1,0.33,0.25,-0.29,-0.72,0.1,7.77,-77.2,169.6,142.5,5.394,3.794
10/20/2013,21:28:23,3.801,64.3,7.18,10.456,41,27,57,0.03,58,-0.1,0,0.1,0.35,0.25,-0.29,-0.72,0.1,7.77,-77.1,169.6,142.4,5.405,3.801
10/20/2013,21:28:24,3.806,64.3,7.19,10.455,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.24,-0.29,-0.72,0.11,7.76,-77.1,169.6,142.4,5.412,3.806
10/20/2013,21:28:24,3.814,64.3,7.18,10.455,41,27,57,0.03,58,-0.1,0,0.1,0.36,0.24,-0.3,-0.72,0.11,7.76,-77.1,169.6,142.4,5.422,3.814
10/20/2013,21:28:25,3.822,64.3,7.19,10.454,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.24,-0.3,-0.72,0.1,7.76,-77,169.6,142.4,5.434,3.822
10/20/2013,21:28:25,3.828,64.4,7.19,10.453,41,27,57,0.03,58,-0.1,0,0.11,0.38,0.24,-0.3,-0.72,0.09,7.76,-77,169.5,142.4,5.443,3.828
10/20/2013,21:28:26,3.838,64.4,7.19,10.453,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.24,-0.3,-0.73,0.08,7.76,-77,169.5,142.4,5.457,3.838
10/20/2013,21:28:26,3.844,64.4,7.19,10.453,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.24,-0.3,-0.73,0.08,7.76,-77,169.5,142.3,5.465,3.844
10/20/2013,21:28:27,3.853,64.4,7.19,10.452,41,27,57,0.03,58,-0.1,0,0.11,0.4,0.24,-0.3,-0.73,0.08,7.76,-77,169.5,142.3,5.478,3.853
10/20/2013,21:28:27,3.862,64.4,7.19,10.452,41,27,57,0.03,58,-0.1,0,0.12,0.41,0.24,-0.29,-0.73,0.08,7.76,-77,169.5,142.3,5.491,3.862
10/20/2013,21:28:28,3.868,64.4,7.19,10.451,41,27,57,0.03,58,-0.1,0,0.12,0.41,0.24,-0.29,-0.73,0.08,7.76,-76.9,169.5,142.3,5.499,3.868
10/20/2013,21:28:28,3.876,64.4,7.19,10.451,41,27,57,0.03,58,-0.1,0,0.11,0.39,0.25,-0.29,-0.73,0.08,7.76,-76.9,169.4,142.3,5.511,3.876
10/20/2013,21:28:29,3.885,64.4,7.19,10.45,41,27,57,0.03,58,-0.1,0,0.12,0.4,0.25,-0.28,-0.73,0.08,7.76,-76.9,169.4,142.2,5.523,3.885
10/20/2013,21:28:29,3.89,64.4,7.19,10.45,41,27,57,0.03,58,-0.1,0,0.13,0.46,0.25,-0.28,-0.73,0.08,7.76,-76.9,169.4,142.2,5.532,3.89
10/20/2013,21:28:30,3.899,64.4,7.19,10.45,41,27,57,0.03,58,-0.1,0,0.16,0.58,0.25,-0.29,-0.73,0.07,7.76,-76.9,169.4,142.2,5.544,3.899
10/20/2013,21:28:30,3.905,64.4,7.19,10.449,41,27,57,0.03,58,-0.1,0,0.16,0.57,0.25,-0.28,-0.73,0.07,7.76,-76.9,169.3,142.2,5.552,3.905
10/20/2013,21:28:31,3.914,64.4,7.19,10.449,41,27,57,0.03,58,-0.1,0,0.16,0.58,0.25,-0.28,-0.73,0.07,7.76,-76.9,169.3,142.1,5.565,3.914
10/20/2013,21:28:31,3.923,64.4,7.19,10.449,41,27,57,0.03,58,-0.1,0,0.15,0.55,0.25,-0.29,-0.73,0.07,7.76,-76.9,169.3,142.1,5.577,3.923
10/20/2013,21:28:32,3.929,64.4,7.19,10.448,41,27,57,0.03,58,-0.1,0,0.14,0.51,0.25,-0.28,-0.73,0.07,7.76,-76.8,169.3,142.1,5.586,3.929
10/20/2013,21:28:32,3.939,64.4,7.19,10.447,41,27,57,0.03,58,-0.1,0,0.14,0.51,0.25,-0.28,-0.73,0.07,7.76,-76.8,169.2,142.1,5.6,3.939
10/20/2013,21:28:33,3.945,64.4,7.19,10.447,41,27,57,0.03,58,-0.1,0,0.14,0.5,0.25,-0.28,-0.73,0.06,7.76,-76.8,169.2,142,5.61,3.945
10/20/2013,21:28:33,3.956,64.4,7.19,10.447,41,27,57,0.03,58,-0.1,0,0.14,0.48,0.26,-0.28,-0.73,0.07,7.76,-76.8,169.2,142,5.625,3.956
10/20/2013,21:28:34,3.967,64.4,7.19,10.446,41,27,57,0.03,58,-0.1,0,0.13,0.47,0.26,-0.28,-0.73,0.07,7.76,-76.8,169.2,142,5.64,3.967
10/20/2013,21:28:34,3.974,64.4,7.19,10.445,41,27,57,0.03,58,-0.1,0,0.12,0.4,0.25,-0.28,-0.73,0.06,7.76,-76.7,169.1,142,5.65,3.974
10/20/2013,21:28:35,3.985,64.4,7.19,10.445,41,27,57,0.03,58,-0.1,0,0.12,0.42,0.25,-0.29,-0.74,0.06,7.76,-76.7,169.1,142,5.667,3.985
10/20/2013,21:28:35,3.997,64.4,7.19,10.444,41,27,57,0.03,58,-0.1,0,0.1,0.35,0.25,-0.29,-0.74,0.06,7.76,-76.7,169.1,141.9,5.684,3.997
10/20/2013,21:28:36,4.006,64.4,7.19,10.444,41,27,57,0.03,58,-0.1,0,0.09,0.32,0.25,-0.29,-0.74,0.06,7.76,-76.6,169.1,141.9,5.695,4.006
10/20/2013,21:28:36,4.018,64.4,7.19,10.442,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.25,-0.29,-0.74,0.06,7.76,-76.7,169.1,141.9,5.713,4.018
10/20/2013,21:28:37,4.026,64.4,7.19,10.442,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.24,-0.3,-0.74,0.05,7.76,-76.7,169,141.9,5.725,4.026
10/20/2013,21:28:37,4.038,64.4,7.19,10.441,41,27,57,0.03,58,-0.1,0,0.11,0.37,0.24,-0.3,-0.74,0.05,7.76,-76.7,169,141.8,5.741,4.038
10/20/2013,21:28:38,4.049,64.4,7.19,10.441,41,27,57,0.03,58,-0.1,0,0.09,0.31,0.24,-0.3,-0.74,0.05,7.76,-76.7,169,141.8,5.757,4.049
10/20/2013,21:28:38,4.057,64.4,7.19,10.44,41,27,57,0.03,58,-0.1,0,0.1,0.33,0.24,-0.3,-0.74,0.05,7.76,-76.7,168.9,141.8,5.768,4.057
10/20/2013,21:28:39,4.067,64.4,7.19,10.44,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.24,-0.3,-0.74,0.05,7.76,-76.7,168.9,141.8,5.783,4.067
10/20/2013,21:28:39,4.077,64.4,7.19,10.439,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.24,-0.3,-0.74,0.05,7.76,-76.7,168.9,141.7,5.797,4.077
10/20/2013,21:28:40,4.084,64.4,7.19,10.439,41,27,57,0.03,58,-0.1,0,0.11,0.39,0.24,-0.3,-0.74,0.05,7.76,-76.7,168.9,141.7,5.806,4.084
10/20/2013,21:28:40,4.093,64.4,7.19,10.438,41,27,57,0.03,58,-0.1,0,0.1,0.34,0.23,-0.31,-0.74,0.05,7.76,-76.7,168.9,141.7,5.82,4.093
10/20/2013,21:28:41,4.1,64.4,7.19,10.437,41,27,57,0.03,58,-0.1,0,0.09,0.29,0.24,-0.3,-0.74,0.04,7.76,-76.7,168.8,141.7,5.829,4.1
10/20/2013,21:28:41,4.11,64.4,7.19,10.437,41,27,57,0.03,58,-0.2,0,0.09,0.31,0.23,-0.3,-0.74,0.04,7.76,-76.7,168.8,141.6,5.844,4.11
10/20/2013,21:28:42,4.12,64.4,7.19,10.436,41,27,57,0.03,58,-0.2,0,0.1,0.33,0.23,-0.3,-0.74,0.05,7.76,-76.7,168.8,141.6,5.859,4.12
10/20/2013,21:28:42,4.128,64.4,7.19,10.435,41,27,57,0.03,58,-0.2,0,0.1,0.33,0.24,-0.3,-0.74,0.04,7.76,-76.7,168.8,141.6,5.869,4.128
10/20/2013,21:28:43,4.139,64.4,7.19,10.434,41,27,57,0.03,58,-0.2,0,0.1,0.35,0.24,-0.29,-0.74,0.04,7.76,-76.7,168.7,141.6,5.885,4.139
10/20/2013,21:28:43,4.147,64.4,7.19,10.434,41,27,57,0.03,58,-0.2,0,0.12,0.4,0.24,-0.3,-0.74,0.04,7.76,-76.7,168.7,141.5,5.896,4.147
10/20/2013,21:28:44,4.158,64.4,7.19,10.433,41,27,57,0.03,58,-0.2,0,0.12,0.4,0.24,-0.3,-0.74,0.04,7.76,-76.7,168.7,141.5,5.912,4.158
10/20/2013,21:28:44,4.174,64.4,7.19,10.432,41,27,57,0.03,58,-0.2,0,0.13,0.45,0.23,-0.3,-0.74,0.03,7.76,-76.7,168.7,141.5,5.935,4.174
10/20/2013,21:28:45,4.178,64.4,7.19,10.431,41,27,57,0.03,58,-0.2,0,0.14,0.49,0.24,-0.3,-0.74,0.04,7.76,-76.7,168.7,141.5,5.941,4.178
10/20/2013,21:28:45,4.191,64.4,7.19,10.43,41,27,57,0.03,58,-0.1,0,0.14,0.51,0.23,-0.3,-0.74,0.03,7.76,-76.7,168.6,141.5,5.958,4.191
10/20/2013,21:28:46,4.203,64.4,7.19,10.428,41,27,57,0.03,58,-0.1,0,0.14,0.5,0.23,-0.3,-0.74,0.04,7.76,-76.7,168.6,141.5,5.976,4.203
10/20/2013,21:28:46,4.933,64.4,7.19,10.428,41,27,57,0.03,58,-0.1,0,0.15,0.53,0.23,-0.31,-0.74,0.04,7.76,-76.7,168.6,141.4,7.014,4.933
10/20/2013,21:28:47,4.94,64.4,7.19,10.427,41,27,57,0.03,58,-0.1,0,0.15,0.54,0.23,-0.31,-0.74,0.04,7.76,-76.7,168.6,141.4,7.024,4.94
10/20/2013,21:28:47,4.945,64.4,7.19,10.427,41,27,57,0.03,58,-0.1,0,0.15,0.54,0.22,-0.31,-0.74,0.04,7.76,-76.7,168.5,141.4,7.03,4.945
10/20/2013,21:28:48,4.953,64.4,7.19,10.425,41,27,57,0.03,58,-0.1,0,0.15,0.54,0.22,-0.31,-0.74,0.04,7.76,-76.7,168.5,141.4,7.042,4.953
10/20/2013,21:28:48,4.983,64.4,7.19,10.425,41,27,57,0.03,58,-0.1,0,0.15,0.54,0.22,-0.32,-0.74,0.03,7.76,-76.7,168.5,141.3,7.085,4.983
10/20/2013,21:28:49,5.012,64.4,7.19,10.425,41,27,57,0.03,58,-0.1,0,0.15,0.53,0.22,-0.32,-0.74,0.04,7.76,-76.7,168.5,141.3,7.126,5.012
10/20/2013,21:28:49,5.025,64.4,7.19,10.424,41,27,57,0.03,58,-0.1,0,0.14,0.5,0.22,-0.32,-0.74,0.04,7.76,-76.7,168.4,141.3,7.145,5.025
10/20/2013,21:28:50,5.041,64.4,7.19,10.424,41,27,57,0.03,58,-0.1,0,0.16,0.56,0.22,-0.32,-0.74,0.05,7.76,-76.7,168.4,141.3,7.168,5.041
10/20/2013,21:28:50,5.06,64.4,7.19,10.422,41,27,57,0.03,58,-0.1,0,0.15,0.54,0.22,-0.32,-0.74,0.04,7.76,-76.7,168.4,141.2,7.194,5.06
10/20/2013,21:28:51,5.085,64.4,7.19,10.422,41,27,57,0.03,58,-0.1,0,0.16,0.6,0.22,-0.32,-0.74,0.04,7.76,-76.7,168.4,141.2,7.23,5.085
10/20/2013,21:28:51,5.101,64.4,7.19,10.421,41,27,57,0.03,58,-0.1,0,0.18,0.64,0.21,-0.32,-0.74,0.03,7.76,-76.7,168.4,141.2,7.253,5.101
10/20/2013,21:28:52,5.119,64.4,7.19,10.42,41,27,57,0.03,58,-0.1,0,0.18,0.65,0.22,-0.32,-0.75,0.03,7.76,-76.7,168.3,141.2,7.279,5.119
10/20/2013,21:28:52,5.133,64.4,7.19,10.419,41,27,57,0.03,58,-0.1,0,0.19,0.68,0.22,-0.31,-0.74,0.03,7.76,-76.7,168.3,141.1,7.299,5.133
10/20/2013,21:28:53,5.146,64.4,7.19,10.418,41,27,57,0.03,58,-0.1,0,0.18,0.67,0.22,-0.32,-0.75,0.03,7.76,-76.7,168.3,141.1,7.317,5.146
10/20/2013,21:28:53,5.167,64.4,7.19,10.417,41,27,57,0.03,58,-0.1,0,0.18,0.67,0.22,-0.31,-0.75,0.03,7.76,-76.7,168.3,141.1,7.347,5.167
10/20/2013,21:28:54,5.188,64.4,7.19,10.416,41,27,57,0.03,58,-0.1,0,0.21,0.77,0.23,-0.31,-0.75,0.03,7.76,-76.7,168.2,141.1,7.377,5.188
10/20/2013,21:28:54,5.204,64.4,7.19,10.415,41,27,57,0.03,58,-0.1,0,0.21,0.8,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.2,141.1,7.399,5.204
10/20/2013,21:28:55,5.227,64.4,7.19,10.414,41,27,57,0.03,58,-0.1,0,0.2,0.75,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.2,141,7.433,5.227
10/20/2013,21:28:55,5.243,64.4,7.19,10.412,41,27,57,0.03,58,-0.1,0,0.19,0.72,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.2,141,7.455,5.243
10/20/2013,21:28:56,5.268,64.4,7.2,10.411,41,27,57,0.03,58,-0.1,0,0.21,0.77,0.23,-0.3,-0.75,0.03,7.76,-76.6,168.2,141,7.491,5.268
10/20/2013,21:28:56,5.284,64.4,7.2,10.408,41,27,57,0.03,58,-0.1,0,0.21,0.79,0.23,-0.31,-0.75,0.02,7.76,-76.6,168.1,141,7.514,5.284
10/20/2013,21:28:57,5.311,64.4,7.19,10.408,41,27,57,0.03,58,-0.1,0,0.25,0.92,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.1,140.9,7.551,5.311
10/20/2013,21:28:57,5.34,64.4,7.19,10.406,41,27,57,0.03,58,-0.1,0,0.25,0.92,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.1,140.9,7.593,5.34
10/20/2013,21:28:58,5.369,64.4,7.2,10.405,41,27,57,0.03,58,-0.1,0,0.26,0.97,0.23,-0.31,-0.75,0.03,7.76,-76.6,168.1,140.9,7.634,5.369
10/20/2013,21:28:58,5.389,64.4,7.2,10.403,41,27,57,0.03,58,-0.1,0,0.24,0.91,0.23,-0.3,-0.74,0.03,7.76,-76.6,168.1,140.9,7.662,5.389
10/20/2013,21:28:59,5.417,64.4,7.2,10.4,41,27,57,0.03,58,-0.1,0,0.24,0.89,0.23,-0.3,-0.74,0.03,7.76,-76.6,168,140.9,7.702,5.417
10/20/2013,21:28:59,5.436,64.4,7.2,10.4,41,27,57,0.03,58,-0.1,0,0.24,0.89,0.24,-0.3,-0.74,0.03,7.76,-76.6,168,140.8,7.729,5.436
10/20/2013,21:29:00,5.462,64.3,7.2,10.398,41,27,57,0.03,58,-0.2,0,0.26,0.96,0.24,-0.29,-0.75,0.03,7.76,-76.6,168,140.8,7.767,5.462
10/20/2013,21:29:00,5.479,64.3,7.19,10.398,41,27,57,0.03,58,-0.2,0,0.26,0.96,0.24,-0.29,-0.75,0.03,7.76,-76.6,168,140.8,7.79,5.479
10/20/2013,21:29:01,5.504,64.3,7.19,10.394,41,27,57,0.03,58,-0.2,0,0.25,0.96,0.25,-0.29,-0.74,0.03,7.76,-76.6,168,140.8,7.825,5.504
10/20/2013,21:29:01,5.528,64.3,7.19,10.394,41,27,57,0.03,58,-0.1,0,0.26,0.97,0.24,-0.3,-0.74,0.04,7.75,-76.6,167.9,140.8,7.861,5.528
10/20/2013,21:29:02,5.544,64.3,7.2,10.392,41,27,57,0.03,58,-0.2,0,0.25,0.93,0.24,-0.29,-0.74,0.04,7.75,-76.5,167.9,140.8,7.883,5.544
10/20/2013,21:29:02,5.568,64.3,7.19,10.39,41,27,57,0.03,58,-0.2,0,0.23,0.87,0.25,-0.28,-0.74,0.05,7.75,-76.5,167.9,140.7,7.917,5.568
10/20/2013,21:29:03,5.592,64.3,7.19,10.388,41,27,57,0.03,58,-0.1,0,0.23,0.86,0.25,-0.28,-0.74,0.04,7.75,-76.5,167.9,140.7,7.95,5.592
10/20/2013,21:29:03,5.606,64.3,7.19,10.386,41,27,57,0.03,58,-0.1,0,0.23,0.88,0.26,-0.28,-0.74,0.04,7.75,-76.5,167.9,140.7,7.971,5.606
10/20/2013,21:29:04,5.628,64.3,7.19,10.383,41,27,57,0.03,58,-0.1,0,0.25,0.94,0.26,-0.28,-0.74,0.04,7.75,-76.5,167.8,140.7,8.002,5.628
